STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,METRIC,METRIC_LABEL,GEMS_RATING,GEMS_RATING_LABEL,CONTRACT_SIZE,CONTRACT_SIZE_LABEL,CREDIT_RATING,CREDIT_RATING_LABEL,CURRENCY_TYPE,CURRENCY_TYPE_LABEL,SECTOR,SECTOR_LABEL,PROJECT_TYPE,PROJECT_TYPE_LABEL,SENIORITY,SENIORITY_LABEL,TIME_DEFAULT,TIME_DEFAULT_LABEL,DEFAULT_TYPE,DEFAULT_TYPE_LABEL,RR_BAND,RR_BAND_LABEL,TIME_SINCE_BASE,TIME_SINCE_BASE_LABEL,TIME_PERIOD,OBS_VALUE,FREQ,FREQ_LABEL,DATABASE_ID,DATABASE_ID_LABEL,DECIMALS,DECIMALS_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,OBS_CONF,OBS_CONF_LABEL,UNIT_MULT,UNIT_MULT_LABEL
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2003,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2003,20.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,9.09090909090909,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,18.18181818181818,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,1.69491525423728,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,5.55555555555555,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,3.33333333333333,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,13.04347826086956,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,6.25,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,1.96078431372549,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,6.25,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,6.25,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,9.09090909090909,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,5.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,1.75438596491228,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,9.09090909090909,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,6.15384615384615,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,3.7735849056603694,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,19.23076923076923,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,3.7037037037037,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,10.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,6.25,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,5.55555555555555,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,1.78571428571428,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,3.63636363636363,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,4.76190476190476,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,0.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRD_H,Historical private default rates,ADR,Average default rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Overall,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2013,4.25531914893617,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
