codeindyr,code,countryname,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd
PHLva2007,PHL,Philippines,2007,va,-0.1105415150523186,0.1164212822914124,16,45.19230651855469,36.53845977783203,50,..,..,..,..,0.575,0.5962999999999999,..,0.5427500000000001,..,0.5722222222222223,..,0.465309059059059,0.4852941036224365,0.347,..,0.5625,..,0.7699999809265137,..,0.8412698412698413,..,..,..,0.482391,..,..,0.7083333333333334,0.6108695652173913,..,..,0.6654253761907634,..,0.2178571428571429,..,0.625,0.07015271484851837,0.9660941362380981
POLva2007,POL,Poland,2007,va,0.8795023560523987,0.134708970785141,13,73.07691955566406,67.78845977783203,84.61538696289062,..,..,..,..,0.8833333333333333,..,..,0.74,..,0.8905555555555554,..,0.3870178258328462,..,0.466,..,0.875,..,..,..,0.7499999999999999,..,..,..,0.67,..,..,1,0.8391304347826087,..,..,0.9321660957844333,..,0.2507936507936508,..,0.875,0.07015271484851837,0.9660941362380981
THAva2007,THA,Thailand,2007,va,-0.5625023245811462,0.1164212822914124,16,31.73077011108398,25.96153831481934,34.61538314819336,..,..,..,..,0.475,0.4281607142857143,..,0.471,..,0.3688888888888888,..,0.5617283950617284,0.5,0.4512922465208747,..,0.375,..,0.675000011920929,..,0.5714285714285713,..,..,..,0.398043,..,..,0.6666666666666667,0.5347826086956522,..,..,0.5845748643091443,..,0.3916666666666667,..,0.75,0.07015271484851837,0.9660941362380981
BRAcc2008,BRA,Brazil,2008,cc,0.00343736819922924,0.1521668285131454,13,57.76699066162109,49.51456451416016,63.10679626464844,..,..,..,..,0.75,..,..,0.25,..,..,..,0.4127116445986203,0.675000011920929,0.32,..,..,..,0.6000000238418579,..,0.5,..,0.45,..,..,..,..,0.5,..,..,0.3033333333333333,0.576514635943402,..,0.1327586206896552,..,0.5,0.00923496950417757,0.9553635716438293
CHNcc2008,CHN,China,2008,cc,-0.5263076424598694,0.1409594863653183,12,36.40776824951172,25.7281551361084,47.57281494140625,..,..,..,..,0.35,0.3548807142857143,..,0,..,..,..,0.5814164135043619,0.5249999761581421,..,..,..,..,0.6000000238418579,..,0.1666666666666667,..,..,..,..,..,0.27,0.4166666666666667,..,..,..,0.48982852400078,..,0.2077519379844961,..,0.375,0.00923496950417757,0.9553635716438293
MEXcc2008,MEX,Mexico,2008,cc,-0.309849888086319,0.1504057496786118,14,45.63106918334961,34.46601867675781,55.82524108886719,..,..,..,..,0.45,..,..,0.25,..,..,0.5116313099861145,0.3998327207098841,0.3499999940395355,0.22,..,..,..,0.699999988079071,..,0.3333333333333333,..,0.71,..,..,..,..,0.3333333333333333,..,..,0.3466666666666667,0.446882832577332,..,0.1858407079646018,..,0.5,0.00923496950417757,0.9553635716438293
PHLcc2008,PHL,Philippines,2008,cc,-0.7780951261520386,0.1388457417488098,14,23.78640747070312,15.53398036956787,34.95145797729492,..,..,..,..,0.4,0.5398571428571428,..,0.25,..,..,0.6356347799301147,0.2814120277803412,0.699999988079071,0.255,..,..,..,0.6000000238418579,..,0,..,..,..,..,..,0.232,0.3333333333333333,..,..,..,0.245916692387155,..,0.0939393939393939,..,0.375,0.00923496950417757,0.9553635716438293
POLcc2008,POL,Poland,2008,cc,0.4527674913406372,0.1288982331752777,13,70.87378692626953,63.10679626464844,73.78640747070312,..,..,..,0.8060755872921244,0.75,..,..,0.25,..,0.7083333333333333,0.6671187877655029,0.535939426671222,0.7749999761581421,0.24,..,..,..,..,..,0.5,..,..,..,..,..,..,0.4166666666666667,..,..,..,0.841714808977776,..,0.2347826086956522,..,0.75,0.00923496950417757,0.9553635716438293
THAcc2008,THA,Thailand,2008,cc,-0.440627247095108,0.1388457417488098,14,38.83495330810547,29.12621307373047,51.4563102722168,..,..,..,..,0.55,0.4875,..,0,..,..,0.6615641713142395,0.4730030451349271,0.5249999761581421,0.175,..,..,..,0.6660000085830688,..,0.1666666666666667,..,..,..,..,..,0.3240000000000001,0.3333333333333333,..,..,..,0.322800634404369,..,0.1951807228915662,..,0.5,0.00923496950417757,0.9553635716438293
BRAge2008,BRA,Brazil,2008,ge,-0.1482008993625641,0.2100297212600708,10,51.4563102722168,38.34951400756836,59.22330093383789,..,..,..,..,0.7966666666666667,..,..,0.25,..,..,..,0.2828300561797753,..,0.5833333333333334,..,..,..,0.6759999990463257,..,0.3333333333333333,..,0.43,..,..,..,..,0.5,..,..,..,..,..,0.2941491754122939,..,0.625,-0.05526986345648766,0.9576200842857361
CHNge2008,CHN,China,2008,ge,0.1657790243625641,0.2100389301776886,9,59.22330093383789,49.51456451416016,68.44660186767578,..,..,..,..,0.5411111111111111,..,..,0.375,..,..,..,0.567079463364293,..,0.7040014290818148,..,..,..,0.699999988079071,..,0.5,..,..,..,..,..,..,0.5,..,..,..,..,..,0.4668756056201551,..,0.5,-0.05526986345648766,0.9576200842857361
MEXge2008,MEX,Mexico,2008,ge,0.16068996489048,0.2100297212600708,10,58.73786544799805,49.51456451416016,68.44660186767578,..,..,..,..,0.6522222222222221,..,..,0.5,..,..,..,0.3248695368558382,..,0.6683333333333333,..,..,..,0.6000000238418579,..,0.3333333333333333,..,0.37,..,..,..,..,0.75,..,..,..,..,..,0.306889458158671,..,0.625,-0.05526986345648766,0.9576200842857361
PHLge2008,PHL,Philippines,2008,ge,0.04763564467430115,0.2100389301776886,9,57.28155517578125,45.1456298828125,66.50485229492188,..,..,..,..,0.3888888888888888,..,..,0.5,..,..,..,0.3545197740112994,..,0.7200000000000001,..,..,..,0.6000000238418579,..,0.3333333333333333,..,..,..,..,..,..,0.75,..,..,..,..,..,0.294041157847128,..,0.625,-0.05526986345648766,0.9576200842857361
POLge2008,POL,Poland,2008,ge,0.4620657563209534,0.2160388082265854,9,67.4757308959961,57.28155517578125,76.21359252929688,..,..,..,0.6222351973882441,0.7855555555555557,..,..,0.5,..,..,..,0.3764705882352941,..,0.5183333333333334,..,..,..,..,..,0.5,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3405478700043917,..,0.75,-0.05526986345648766,0.9576200842857361
THAge2008,THA,Thailand,2008,ge,0.1569439619779587,0.2100389301776886,9,58.25242614746094,49.51456451416016,68.44660186767578,..,..,..,..,0.4711111111111111,..,..,0.375,..,..,..,0.5371485943775101,..,0.8216666666666667,..,..,..,0.6340000033378601,..,0.6666666666666666,..,..,..,..,..,..,0.5,..,..,..,..,..,0.4290185130766971,..,0.5625,-0.05526986345648766,0.9576200842857361
BRApv2008,BRA,Brazil,2008,pv,-0.3134247064590454,0.2413079440593719,8,33.65384674072266,23.07692337036133,47.11538314819336,..,..,..,..,..,..,..,0.75,..,..,..,0.9516765285996055,..,..,..,0.3125,..,..,0.25,0.5555555555555555,..,..,..,..,..,..,0.7386363636363636,..,..,..,..,..,0.7897435897435898,..,0.625,0.05787909403443336,0.9678598046302795
CHNpv2008,CHN,China,2008,pv,-0.49308842420578,0.2413079440593719,8,29.32692337036133,17.30769157409668,40.38461685180664,..,..,..,..,..,..,..,0.45,..,..,..,0.7652218782249741,..,..,..,0.1875,..,..,0.5,0.6666666666666666,..,..,..,..,..,..,0.8011363636363636,..,..,..,..,..,0.6124031007751938,..,0.5625,0.05787909403443336,0.9678598046302795
MEXpv2008,MEX,Mexico,2008,pv,-0.8040123581886292,0.2413079440593719,8,19.23077011108398,13.46153831481934,29.80769157409668,..,..,..,..,..,..,..,0.6,..,..,..,0.7328767123287672,..,..,..,0.21875,..,..,0.25,0.4444444444444444,..,..,..,..,..,..,0.7045454545454546,..,..,..,..,..,0.5649122807017544,..,0.5625,0.05787909403443336,0.9678598046302795
PHLpv2008,PHL,Philippines,2008,pv,-1.779236316680908,0.2413079440593719,8,8.173076629638672,1.923076868057251,10.09615421295166,..,..,..,..,..,..,..,0.25,..,..,..,0.5621468926553672,..,..,..,0.1875,..,..,0.25,0.2222222222222222,..,..,..,..,..,..,0.6742424242424243,..,..,..,..,..,0.2477611940298507,..,0.3125,0.05787909403443336,0.9678598046302795
POLpv2008,POL,Poland,2008,pv,0.9110962748527527,0.2413079440593719,8,77.88461303710938,62.01922988891602,95.67308044433594,..,..,..,..,..,..,..,0.8,..,..,..,0.7490196078431373,..,..,..,0.84375,..,..,0.75,0.8888888888888888,..,..,..,..,..,..,0.8409090909090909,..,..,..,..,..,0.4622222222222222,..,0.9375,0.05787909403443336,0.9678598046302795
THApv2008,THA,Thailand,2008,pv,-1.272093296051025,0.2413079440593719,8,12.5,8.65384578704834,17.30769157409668,..,..,..,..,..,..,..,0.25,..,..,..,0.6606425702811246,..,..,..,0.34375,..,..,0.5,0.4444444444444444,..,..,..,..,..,..,0.5492424242424242,..,..,..,..,..,0.2878048780487805,..,0.4375,0.05787909403443336,0.9678598046302795
BRArl2008,BRA,Brazil,2008,rl,-0.2880447804927826,0.147639736533165,16,46.63461685180664,36.53845977783203,53.36538314819336,..,..,..,..,0.7666666666666667,..,..,0.46875,..,..,..,0.4582323603127775,0.5703125,0.5516666666666666,0.5,0,..,0.6010000109672546,..,0.5087719298245613,..,0.4666666666666666,..,..,..,..,0.3333333333333333,..,0.6666666666666666,0.5583333333333333,0.864289175159029,..,0.353103448275862,..,0.5,0.03150877356529236,0.972838282585144
CHNrl2008,CHN,China,2008,rl,-0.4791746735572815,0.1499620527029037,14,37.98077011108398,25.96153831481934,48.55769348144531,..,..,..,..,0.2,0.2523807142857143,..,0.46875,..,..,..,0.6127454118231305,0.3722222149372101,..,0.2,0,..,0.6000000238418579,..,0.4074074074074074,..,..,..,..,..,..,0.75,..,0.3333333333333333,..,0.2218478420087,..,0.4700775193798449,..,0.5625,0.03150877356529236,0.972838282585144
MEXrl2008,MEX,Mexico,2008,rl,-0.689283549785614,0.147639736533165,16,28.84615325927734,19.23077011108398,39.42307662963867,..,..,..,..,0.6666666666666667,..,..,0.4375,..,..,..,0.35046307780728,0.2291666716337204,0.545,0.5,0,..,0.550000011920929,..,0.3684210526315789,..,0.3566666666666666,..,..,..,..,0.4166666666666667,..,0.6666666666666666,0.595,0.724039410252159,..,0.2518304611085235,..,0.4375,0.03150877356529236,0.972838282585144
PHLrl2008,PHL,Philippines,2008,rl,-0.550221860408783,0.1496134251356125,15,35.57692337036133,24.03846168518066,45.67307662963867,..,..,..,..,0.6,0.4471428571428571,..,0.40625,..,..,..,0.4248736888246332,0.449999988079071,0.7691666666666667,0.3,0,..,0.625,..,0.5263157894736841,..,..,..,..,..,..,0.4166666666666667,..,0.3333333333333333,..,0.690456846115781,..,0.3628979577636294,..,0.4375,0.03150877356529236,0.972838282585144
POLrl2008,POL,Poland,2008,rl,0.5506221652030945,0.1416390836238861,15,66.82691955566406,58.65384674072266,73.07691955566406,..,..,..,0.6381159615531885,0.9,..,..,0.6875,..,0.7916666666666666,..,0.4726388872258698,0.7666666507720947,0.6316666666666667,0.5,1,..,..,..,0.5964912280701754,..,..,..,..,..,..,0.75,..,1,..,0.924625716708618,..,0.4101835748792271,..,0.75,0.03150877356529236,0.972838282585144
THArl2008,THA,Thailand,2008,rl,-0.1597404181957245,0.1496134251356125,15,50.48077011108398,40.86538314819336,56.73077011108398,..,..,..,..,0.5333333333333333,0.5261785714285715,..,0.375,..,..,..,0.5598783269180305,0.5208333134651184,0.7783333333333333,0.5,0.5,..,0.5569999814033508,..,0.4912280701754386,..,..,..,..,..,..,0.4166666666666667,..,0.6666666666666666,..,0.718338331406306,..,0.5045959447546282,..,0.625,0.03150877356529236,0.972838282585144
BRArq2008,BRA,Brazil,2008,rq,0.07702741026878357,0.1938274949789047,9,54.36893081665039,47.57281494140625,63.10679626464844,..,..,..,..,0.825,..,..,0.6,..,..,..,0.4514035145189866,..,..,0.5,..,..,0.6553333401679993,..,0.5,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,0.4275195428307332,..,0.625,-0.04243206605315208,0.9524648189544678
CHNrq2008,CHN,China,2008,rq,-0.21839340031147,0.1938274949789047,9,48.5436897277832,32.52427291870117,54.8543701171875,..,..,..,..,0.65,..,..,0.5,..,..,..,0.5867523371913846,..,..,0.3,..,..,0.6726666688919067,..,0.3541666666666666,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,0.4997922352080367,..,0.5625,-0.04243206605315208,0.9524648189544678
MEXrq2008,MEX,Mexico,2008,rq,0.3125693500041962,0.1938274949789047,9,61.16504669189453,53.3980598449707,67.4757308959961,..,..,..,..,0.8,..,..,0.75,..,..,..,0.4427494699296744,..,..,0.55,..,..,0.6420000195503235,..,0.5104166666666666,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.4079074348366218,..,0.6875,-0.04243206605315208,0.9524648189544678
PHLrq2008,PHL,Philippines,2008,rq,-0.07914667576551437,0.1938274949789047,9,52.42718505859375,38.83495330810547,58.25242614746094,..,..,..,..,0.7,..,..,0.65,..,..,..,0.449743953689015,..,..,0.45,..,..,0.6499999761581421,..,0.4791666666666666,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.4433386389729673,..,0.5,-0.04243206605315208,0.9524648189544678
POLrq2008,POL,Poland,2008,rq,0.8442615866661072,0.1905408799648285,10,74.75727844238281,66.01941680908203,84.46601867675781,..,..,..,0.6435601766704636,0.95,..,0.7491666666666666,0.75,..,..,..,0.4405387654952114,..,..,0.6,..,..,..,..,0.6979166666666666,..,..,..,..,..,..,0.9545454545454546,..,..,..,..,..,0.4027862037973262,..,0.8125,-0.04243206605315208,0.9524648189544678
THArq2008,THA,Thailand,2008,rq,0.1125372499227524,0.1938274949789047,9,55.33980560302734,48.5436897277832,64.07766723632812,..,..,..,..,0.775,..,..,0.5,..,..,..,0.5634037418655565,..,..,0.45,..,..,0.6893333196640015,..,0.4375,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.5485987827941006,..,0.625,-0.04243206605315208,0.9524648189544678
BRAva2008,BRA,Brazil,2008,va,0.5689857006072998,0.1272760480642319,17,63.94230651855469,58.17307662963867,70.67308044433594,..,..,..,..,0.8250000000000001,..,..,0.58775,..,0.748888888888889,..,0.4842329073780998,0.686170220375061,0.25,..,1,..,0.8379999995231628,..,0.8452380952380952,..,0.355,..,0.7419100000000001,..,..,0.75,0.8200000000000001,..,0.4475,0.9373472504464746,..,0.2619469026548672,..,0.6875,0.07402165234088898,0.9688709378242493
CHNva2008,CHN,China,2008,va,-1.699497222900391,0.1133565306663513,15,5.769230842590332,3.365384578704834,7.692307472229004,..,..,..,..,0.1944444444444444,0.2060832107142857,..,0.18325,..,0.1055555555555556,..,0.545221750027242,0.2711864411830902,..,..,0,..,0.625,..,0.4087301587301588,..,..,..,0.137717,..,..,0.375,0.145,..,..,0.1115539114984936,..,0.4635658914728683,..,0.375,0.07402165234088898,0.9688709378242493
MEXva2008,MEX,Mexico,2008,va,0.1349275708198547,0.1272760480642319,17,51.92307662963867,44.71154022216797,57.21154022216797,..,..,..,..,0.725,..,..,0.55775,..,0.65,..,0.4545710335069779,0.5049019455909729,0.26,..,0.5,..,0.6000000238418579,..,0.7103174603174602,..,0.27,..,0.546957,..,..,0.875,0.5387,..,0.5149999999999999,0.8125023333365317,..,0.4,..,0.625,0.07402165234088898,0.9688709378242493
PHLva2008,PHL,Philippines,2008,va,-0.1387526094913483,0.1132473424077034,16,44.23077011108398,35.57692337036133,49.51922988891602,..,..,..,..,0.575,0.5962999999999999,..,0.52475,..,0.5722222222222223,..,0.4031569462815426,0.4279660880565643,0.405,..,0.4375,..,0.75,..,0.8412698412698413,..,..,..,0.482391,..,..,0.7083333333333334,0.55,..,..,0.6644873223707884,..,0.1582089552238806,..,0.625,0.07402165234088898,0.9688709378242493
POLva2008,POL,Poland,2008,va,0.9534821510314941,0.1293046623468399,14,75.96154022216797,69.23076629638672,87.01923370361328,..,..,..,..,0.8833333333333333,..,..,0.74,..,0.8905555555555554,..,0.3885052113214764,0.8474576473236084,0.48,..,0.875,..,..,..,0.7499999999999999,..,..,..,0.67,..,..,1,0.91,..,..,0.9448407220863583,..,0.3652173913043478,..,0.875,0.07402165234088898,0.9688709378242493
THAva2008,THA,Thailand,2008,va,-0.5296669006347656,0.1132473424077034,16,30.76922988891602,27.40384674072266,34.61538314819336,..,..,..,..,0.475,0.4281607142857143,..,0.528,..,0.4211111111111112,..,0.4948758448427857,0.5,0.445,..,0.375,..,0.675000011920929,..,0.5714285714285713,..,..,..,0.398043,..,..,0.6666666666666667,0.655,..,..,0.5773276652639531,..,0.2698795180722892,..,0.5625,0.07402165234088898,0.9688709378242493
BRAcc2009,BRA,Brazil,2009,cc,-0.079985611140728,0.155208021402359,14,56.45933151245117,45.45454406738281,63.15789413452148,..,..,..,..,0.7,0.5178571428571429,..,0.25,..,..,..,0.359618570988816,0.6499999761581421,0.3100000000000001,..,..,..,0.699999988079071,..,0.4444444444444444,..,0.64,..,..,..,..,0.5,..,..,0.3033333333333333,0.576514635943402,..,0.1686956521739131,..,0.5,0.009268691763281822,0.9434967041015625
CHNcc2009,CHN,China,2009,cc,-0.5194566249847412,0.1377720981836319,12,36.84210586547852,24.40191459655762,48.80382919311523,..,..,..,..,0.35,0.3548807142857143,..,0,..,..,..,0.5019145887355263,0.574999988079071,..,..,..,..,0.6000000238418579,..,0.2222222222222222,..,..,..,..,..,0.33,0.4166666666666667,..,..,..,0.491520866134626,..,0.1225225225225225,..,0.375,0.009268691763281822,0.9434967041015625
MEXcc2009,MEX,Mexico,2009,cc,-0.3659601211547852,0.155208021402359,14,44.49760818481445,30.14354133605957,54.54545593261719,..,..,..,..,0.4,0.5505952380952381,..,0.25,..,..,..,0.3953475383331346,0.4749999940395355,0.25,..,..,..,0.6499999761581421,..,0.2222222222222222,..,0.81,..,..,..,..,0.4166666666666667,..,..,0.3466666666666667,0.446882832577332,..,0.17,..,0.5,0.009268691763281822,0.9434967041015625
PHLcc2009,PHL,Philippines,2009,cc,-0.7867392301559448,0.1355559825897217,14,23.44497680664062,17.70335006713867,33.49282455444336,..,..,..,..,0.45,0.5398571428571428,..,0,..,..,0.6400418877601624,0.234402165323218,0.699999988079071,0.23,..,..,..,0.6000000238418579,..,0.3333333333333333,..,..,..,..,..,0.175,0.3333333333333333,..,..,..,0.245916692387155,..,0.0759493670886076,..,0.375,0.009268691763281822,0.9434967041015625
POLcc2009,POL,Poland,2009,cc,0.4350998401641846,0.1336973011493683,13,70.33493041992188,64.59329986572266,72.7272720336914,..,..,..,0.8060755872921244,0.75,..,..,0.5,..,0.625,0.674695611000061,0.5841677121704872,0.7749999761581421,0.32,..,..,..,..,..,0.3333333333333333,..,..,..,..,..,..,0.4166666666666667,..,..,..,0.841714808977776,..,0.2142857142857143,..,0.75,0.009268691763281822,0.9434967041015625
THAcc2009,THA,Thailand,2009,cc,-0.3320132791996002,0.1355559825897217,14,46.41148376464844,34.44976043701172,54.54545593261719,..,..,..,..,0.55,0.4875,..,0.25,..,..,0.6723082661628723,0.45024788196891,0.5249999761581421,0.195,..,..,..,0.800000011920929,..,0.2222222222222222,..,..,..,..,..,0.267,0.3333333333333333,..,..,..,0.322800634404369,..,0.191044776119403,..,0.5,0.009268691763281822,0.9434967041015625
BRAge2009,BRA,Brazil,2009,ge,-0.1513035744428635,0.1989300698041916,10,51.19617080688477,39.23445129394531,59.33014297485352,..,..,..,..,0.8077777777777778,..,..,0.25,..,..,..,0.3499274058643436,..,0.505,..,..,..,0.7760000228881836,..,0.4444444444444444,..,0.47,..,..,..,..,0.5,..,..,..,..,..,0.3567234011199528,..,0.5625,-0.04875161126255989,0.9539915323257446
CHNge2009,CHN,China,2009,ge,0.09324204921722412,0.2020204663276672,9,58.37320709228516,49.28229522705078,66.98564910888672,..,..,..,..,0.5411111111111111,..,..,0.375,..,..,..,0.5550338748451955,..,0.6366666666666667,..,..,..,0.699999988079071,..,0.611111111111111,..,..,..,..,..,..,0.5,..,..,..,..,..,0.4646325224306875,..,0.5,-0.04875161126255989,0.9539915323257446
MEXge2009,MEX,Mexico,2009,ge,0.141515776515007,0.1989300698041916,10,59.33014297485352,49.76076507568359,67.464111328125,..,..,..,..,0.6155555555555555,..,..,0.5,..,..,..,0.3971098811702839,..,0.68,..,..,..,0.7260000109672546,..,0.4444444444444444,..,0.34,..,..,..,..,0.75,..,..,..,..,..,0.3209414556962025,..,0.625,-0.04875161126255989,0.9539915323257446
PHLge2009,PHL,Philippines,2009,ge,0.02827643044292927,0.2020204663276672,9,56.93779754638672,46.41148376464844,64.59329986572266,..,..,..,..,0.5166666666666667,..,..,0.5,..,..,..,0.3613421113421114,..,0.7383333333333333,..,..,..,0.6000000238418579,..,0.611111111111111,..,..,..,..,..,..,0.75,..,..,..,..,..,0.2726615156994904,..,0.5625,-0.04875161126255989,0.9539915323257446
POLge2009,POL,Poland,2009,ge,0.5172218084335327,0.208634540438652,9,68.89952087402344,59.33014297485352,75.11961364746094,..,..,..,0.6222351973882441,0.8244444444444445,..,..,0.5,..,..,..,0.4565217391304348,..,0.515,..,..,..,..,..,0.7222222222222222,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3370910973084886,..,0.75,-0.04875161126255989,0.9539915323257446
THAge2009,THA,Thailand,2009,ge,0.206796795129776,0.2020204663276672,9,60.28708267211914,52.15311050415039,69.37799072265625,..,..,..,..,0.4366666666666667,..,..,0.375,..,..,..,0.5467884828349945,..,0.79,..,..,..,0.800000011920929,..,0.7222222222222222,..,..,..,..,..,..,0.5,..,..,..,..,..,0.4674355495251018,..,0.5625,-0.04875161126255989,0.9539915323257446
