Country,CountryCode,Year,IndicatorCode,IndicatorClass,IndicatorLabel,Value
China,CHN,2011,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",1532344
"Hong Kong SAR, China",HKG,2011,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",431814.8
Mexico,MEX,2011,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",318465
Philippines,PHL,2011,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",58100.65
Poland,POL,2011,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",196766.3
Thailand,THA,2011,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",200483.5
Brazil,BRA,2012,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",186450.5
China,CHN,2012,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",1578419
"Hong Kong SAR, China",HKG,2012,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",434339.6
Mexico,MEX,2012,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",333221.6
Philippines,PHL,2012,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",59360.87
Poland,POL,2012,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",193660.2
Thailand,THA,2012,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",214921.4
Brazil,BRA,2013,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",200924.7
China,CHN,2013,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",1693009
"Hong Kong SAR, China",HKG,2013,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",447201.8
Mexico,MEX,2013,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",343388.5
Philippines,PHL,2013,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",60446.32
Poland,POL,2013,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",198461.3
Thailand,THA,2013,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",218673.5
Brazil,BRA,2014,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",195873.5
China,CHN,2014,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",1743962
"Hong Kong SAR, China",HKG,2014,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",456046.6
Mexico,MEX,2014,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",357778.4
Philippines,PHL,2014,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",65361.55
Poland,POL,2014,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",218844.7
Thailand,THA,2014,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",202187
Brazil,BRA,2015,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",166194.4
China,CHN,2015,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",1714754
"Hong Kong SAR, China",HKG,2015,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",439011.9
Mexico,MEX,2015,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",366212.9
Philippines,PHL,2015,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",74786.73
Poland,POL,2015,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",231643.8
Thailand,THA,2015,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",198889.1
Brazil,BRA,2016,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",147124.7
China,CHN,2016,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",1772938
"Hong Kong SAR, China",HKG,2016,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",442258
Mexico,MEX,2016,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",361612.3
Philippines,PHL,2016,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",92015.06
Poland,POL,2016,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",247908
Thailand,THA,2016,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",197631.6
Brazil,BRA,2017,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",160790.9
China,CHN,2017,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",1928637
"Hong Kong SAR, China",HKG,2017,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",471722
Mexico,MEX,2017,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",382784.1
Philippines,PHL,2017,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",106806.2
Poland,POL,2017,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",273069.3
Thailand,THA,2017,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",215017.8
Brazil,BRA,2018,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",175922.2
China,CHN,2018,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",2051792
"Hong Kong SAR, China",HKG,2018,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",498353.4
Mexico,MEX,2018,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",408237.5
Philippines,PHL,2018,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",125368.8
Poland,POL,2018,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",291997.4
Thailand,THA,2018,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",226812.3
Brazil,BRA,2019,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",183572
China,CHN,2019,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",2060316
"Hong Kong SAR, China",HKG,2019,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",460185.8
Mexico,MEX,2019,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",400793.7
Philippines,PHL,2019,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",120890
Poland,POL,2019,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",299791.1
Thailand,THA,2019,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",216813.6
Brazil,BRA,2020,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",169113.9
"Hong Kong SAR, China",HKG,2020,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",447907.2
Mexico,MEX,2020,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",339337.7
Philippines,PHL,2020,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",97300.77
Poland,POL,2020,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",295522.2
Thailand,THA,2020,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",194779.5
Brazil,BRA,2021,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",206044.5
"Hong Kong SAR, China",HKG,2021,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",528007.8
Mexico,MEX,2021,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",401586.8
Philippines,PHL,2021,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",114872.3
Poland,POL,2021,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",336875.8
Thailand,THA,2021,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",231289
Brazil,BRA,2022,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",209674.4
"Hong Kong SAR, China",HKG,2022,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",453518.1
Mexico,MEX,2022,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",424627
Philippines,PHL,2022,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",128365.4
Poland,POL,2022,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",351436.6
Thailand,THA,2022,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",232263.2
Brazil,BRA,2023,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",203168.8
"Hong Kong SAR, China",HKG,2023,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",411495.8
Mexico,MEX,2023,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",424568.3
Philippines,PHL,2023,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",119228.4
Poland,POL,2023,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",391247.9
Thailand,THA,2023,IMPORTS_CONST_NOSEAS,Imports,"Imports Merchandise, constant 2010 US$, not seasonally adjusted",222226.4
Brazil,BRA,2002,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",79164.05
"Hong Kong SAR, China",HKG,2002,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",245248.4
Mexico,MEX,2002,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",224648.5
Philippines,PHL,2002,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",52708.26
Poland,POL,2002,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",95987.92
Thailand,THA,2002,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",95441.5
"Taiwan, China",TWN,2002,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",179237.6
Brazil,BRA,2003,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",76349.49
"Hong Kong SAR, China",HKG,2003,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",275276.2
Mexico,MEX,2003,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",221858
Philippines,PHL,2003,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",53923.17
Poland,POL,2003,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",104046.2
Thailand,THA,2003,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",108309.6
"Taiwan, China",TWN,2003,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",192659.5
Brazil,BRA,2004,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",88773.25
"Hong Kong SAR, China",HKG,2004,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",313019.2
Mexico,MEX,2004,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",241912.9
Philippines,PHL,2004,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",55463.39
Poland,POL,2004,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",122156
Thailand,THA,2004,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",128891.4
"Taiwan, China",TWN,2004,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",227178.1
Brazil,BRA,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",93621.55
China,CHN,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",965063.4
"Hong Kong SAR, China",HKG,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",335270.5
Mexico,MEX,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",259597.7
Philippines,PHL,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",58189.5
Poland,POL,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",132853.2
Thailand,THA,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",151576.3
"Taiwan, China",TWN,2005,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",230576.6
Brazil,BRA,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",108456
China,CHN,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",1092527
"Hong Kong SAR, China",HKG,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",366834.7
Mexico,MEX,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",286786
Philippines,PHL,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",57657.61
Poland,POL,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",155286.8
Thailand,THA,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",154833
"Taiwan, China",TWN,2006,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",239441.6
Brazil,BRA,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",133743.9
China,CHN,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",1179550
"Hong Kong SAR, China",HKG,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",395920.4
Mexico,MEX,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",299541.2
Philippines,PHL,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",56100.98
Poland,POL,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",177366.9
Thailand,THA,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",161319.9
"Taiwan, China",TWN,2007,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",238933.3
Brazil,BRA,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",157118.5
China,CHN,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",1115932
"Hong Kong SAR, China",HKG,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",400735.5
Mexico,MEX,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",303377.3
Philippines,PHL,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",53608.55
Poland,POL,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",192436.3
Thailand,THA,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",181626.2
"Taiwan, China",TWN,2008,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",228902.4
Brazil,BRA,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",130686.8
China,CHN,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",1121386
"Hong Kong SAR, China",HKG,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",355789.4
Mexico,MEX,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",238940
Philippines,PHL,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",45964.99
Poland,POL,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",163972.3
Thailand,THA,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",142524.9
"Taiwan, China",TWN,2009,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",193287.1
Brazil,BRA,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",178753.2
China,CHN,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",1363089
"Hong Kong SAR, China",HKG,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",418021.4
Mexico,MEX,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",294506.5
Philippines,PHL,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",55118.61
Poland,POL,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",185692.8
Thailand,THA,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",181035.2
"Taiwan, China",TWN,2010,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",250062.6
Brazil,BRA,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",194104
China,CHN,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",1429135
"Hong Kong SAR, China",HKG,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",433594.6
Mexico,MEX,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",319945.4
Philippines,PHL,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",56156.84
Poland,POL,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",197806.9
Thailand,THA,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",201970.4
"Taiwan, China",TWN,2011,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",243603
Brazil,BRA,2012,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",191355.1
China,CHN,2012,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",1473969
"Hong Kong SAR, China",HKG,2012,IMPORTS_CONST_SEAS,Imports,"Imports Merchandise, constant 2010 US$, seasonally adjusted",436542.8
